Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7569, 6085.31, 0.2586, 0.4928, 0.2027, 0.2020, 0.2586
0.7605, 6114.57, 0.3596, 0.5601, 0.3970, 0.2310, 0.3596
0.7642, 6143.83, 0.1701, 0.1895, 0.2517, 0.1514, 0.1701
0.7678, 6173.08, 0.1247, 0.2967, 0.1467, 0.3288, 0.1247
0.7714, 6202.34, 0.1940, 0.7474, 0.1572, 0.1193, 0.1940
0.7751, 6231.59, 0.2306, 0.6313, 0.1679, 0.1315, 0.2306
0.7787, 6260.85, 0.2702, 0.1782, 0.3530, 0.3496, 0.2702
0.7824, 6290.11, 0.2500, 0.2781, 0.3316, 0.4477, 0.2500
0.7860, 6319.36, 0.2034, 0.4166, 0.2280, 0.2022, 0.2034
0.7896, 6348.62, 0.0228, 0.1322, 0.0302, 0.0731, 0.0228
0.7933, 6377.88, 0.3780, 0.8833, 0.2539, 0.2522, 0.3780
0.7969, 6407.13, 0.2957, 0.9488, 0.1798, 0.3643, 0.2957
0.8005, 6436.39, 0.0555, 0.3079, 0.0687, 0.7738, 0.0555
0.8042, 6465.64, 0.0567, 0.2464, 0.0540, 0.4366, 0.0567
0.8078, 6494.90, 0.1704, 0.5651, 0.2143, 0.4596, 0.1704
0.8115, 6524.16, 0.2636, 0.5988, 0.3710, 0.7239, 0.2636
0.8151, 6553.41, 0.3638, 0.2832, 0.5584, 0.6578, 0.3638
0.8187, 6582.67, 0.4913, 0.1635, 0.7121, 0.4190, 0.4913
0.8224, 6611.93, 0.2955, 0.5441, 0.3535, 0.8755, 0.2955
0.8260, 6641.18, 0.0623, 0.8915, 0.3928, 0.8179, 0.0623
0.8297, 6670.44, 0.1433, 0.5085, 0.2633, 0.4167, 0.1433
0.8333, 6699.70, 0.1946, 0.6896, 0.2259, 0.1464, 0.1946
0.8369, 6728.95, 0.4161, 0.9861, 0.5259, 0.1356, 0.4161
0.8406, 6758.21, 0.3538, 0.6336, 0.4720, 0.3396, 0.3538
0.8442, 6787.46, 0.1394, 0.3037, 0.2995, 0.7250, 0.1394
0.8479, 6816.72, 0.1982, 0.3986, 0.4372, 0.7804, 0.1982
0.8515, 6845.98, 0.2152, 0.7150, 0.5187, 0.3404, 0.2152
0.8551, 6875.23, 0.1973, 0.8685, 0.5413, 0.2397, 0.1973
0.8588, 6904.49, 0.2192, 0.0766, 0.3181, 0.2108, 0.2192
0.8624, 6933.75, 0.2235, 0.2584, 0.3461, 0.3302, 0.2235
0.8660, 6963.00, 0.5610, 0.5632, 0.5916, 1.0326, 0.5610
0.8697, 6992.26, 0.5830, 0.7291, 0.5637, 0.7518, 0.5830
0.8733, 7021.51, 0.3782, 0.8015, 0.2897, 0.4697, 0.3782
