Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:34:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8575, 6894.56, 1.4433, 1.2387, 2.0000, 0.2167, 1.4433
0.8608, 6920.67, 0.7764, 1.5831, 1.4896, 0.5201, 0.7764
0.8640, 6946.79, 0.8709, 2.0000, 1.4155, 0.5917, 0.8709
0.8673, 6972.90, 0.8535, 1.9333, 1.1392, 1.2129, 0.8535
0.8705, 6999.02, 1.1420, 2.0000, 1.0340, 0.7528, 1.1420
0.8738, 7025.14, 0.7725, 2.0000, 0.1532, 0.7436, 0.7725
0.8770, 7051.25, 0.6214, 2.0000, 0.4527, 1.6349, 0.6214
0.8803, 7077.37, 0.3703, 2.0000, 1.1930, 1.5163, 0.3703
0.8835, 7103.48, 0.4715, 1.3901, 0.5758, 1.3279, 0.4715
0.8868, 7129.60, 0.5233, 1.0653, 0.7592, 1.2143, 0.5233
0.8900, 7155.71, 0.2254, 0.5067, 0.3017, 1.9114, 0.2254
0.8933, 7181.83, 0.8119, 0.4884, 1.0372, 1.2262, 0.8119
0.8965, 7207.95, 1.2364, 0.7524, 1.6243, 0.9194, 1.2364
0.8998, 7234.06, 1.4227, 2.0000, 1.8406, 1.5006, 1.4227
0.9030, 7260.18, 0.4085, 2.0000, 1.4733, 1.0189, 0.4085
0.9063, 7286.29, 0.8766, 2.0000, 0.4457, 0.7297, 0.8766
0.9095, 7312.41, 0.4308, 1.5269, 0.1989, 1.6673, 0.4308
0.9128, 7338.52, 0.6663, 1.2459, 1.0888, 2.0000, 0.6663
0.9160, 7364.64, 1.5000, 2.0000, 1.5684, 1.7859, 1.5000
0.9192, 7390.76, 1.4593, 2.0000, 1.6154, 1.7631, 1.4593
0.9225, 7416.87, 0.4344, 2.0000, 0.4418, 0.7799, 0.4344
0.9257, 7442.99, 0.6548, 1.6048, 1.2606, 1.5320, 0.6548
0.9290, 7469.10, 1.3270, 1.1791, 2.0000, 2.0000, 1.3270
0.9322, 7495.22, 1.4228, 2.0000, 2.0000, 2.0000, 1.4228
0.9355, 7521.33, 1.3384, 2.0000, 0.8693, 0.9789, 1.3384
0.9387, 7547.45, 0.7009, 2.0000, 0.6265, 0.8994, 0.7009
0.9420, 7573.57, 1.1470, 2.0000, 1.3395, 0.9502, 1.1470
0.9452, 7599.68, 2.0000, 2.0000, 2.0000, 0.5138, 2.0000
0.9485, 7625.80, 1.4201, 2.0000, 1.2969, 2.0000, 1.4201
0.9517, 7651.91, 0.6133, 2.0000, 1.4907, 2.0000, 0.6133
0.9550, 7678.03, 1.1770, 2.0000, 2.0000, 2.0000, 1.1770
0.9582, 7704.14, 1.8854, 2.0000, 2.0000, 2.0000, 1.8854
0.9615, 7730.26, 1.1529, 2.0000, 2.0000, 2.0000, 1.1529
0.9647, 7756.38, 1.2432, 2.0000, 2.0000, 2.0000, 1.2432
0.9680, 7782.49, 1.3484, 2.0000, 1.5131, 2.0000, 1.3484
0.9712, 7808.61, 1.1514, 2.0000, 0.9001, 2.0000, 1.1514
0.9745, 7834.72, 1.5722, 2.0000, 0.8533, 2.0000, 1.5722
0.9777, 7860.84, 1.0167, 2.0000, 0.1811, 1.8018, 1.0167
0.9810, 7886.95, 0.5543, 1.4776, 1.2490, 1.9191, 0.5543
0.9842, 7913.07, 0.6470, 2.0000, 1.4479, 1.3072, 0.6470
0.9875, 7939.19, 1.5501, 2.0000, 2.0000, 0.4634, 1.5501
0.9907, 7965.30, 1.6552, 2.0000, 2.0000, 1.8764, 1.6552
