Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 15:56:01,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.9193, 7391.32, 1.1999, 2.0000, 1.7944, 2.0000, 1.1999
0.9226, 7417.44, 0.5756, 2.0000, 2.0000, 2.0000, 0.5756
0.9258, 7443.56, 0.9970, 2.0000, 2.0000, 0.5321, 0.9970
0.9291, 7469.68, 2.0000, 2.0000, 2.0000, 1.6094, 2.0000
0.9323, 7495.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9356, 7521.91, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9388, 7548.03, 2.0000, 2.0000, 1.5831, 2.0000, 2.0000
0.9421, 7574.15, 1.3535, 2.0000, 1.7328, 2.0000, 1.3535
0.9453, 7600.26, 0.7200, 2.0000, 2.0000, 2.0000, 0.7200
0.9486, 7626.38, 0.2943, 2.0000, 0.6016, 2.0000, 0.2943
0.9518, 7652.50, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9551, 7678.62, 1.2949, 2.0000, 2.0000, 2.0000, 1.2949
0.9583, 7704.74, 0.0268, 2.0000, 1.4274, 2.0000, 0.0268
0.9615, 7730.85, 0.4821, 0.6890, 0.8257, 1.4841, 0.4821
0.9648, 7756.97, 0.2344, 1.7755, 1.4905, 2.0000, 0.2344
0.9680, 7783.09, 1.2878, 1.9499, 2.0000, 2.0000, 1.2878
0.9713, 7809.21, 2.0000, 2.0000, 1.8650, 2.0000, 2.0000
0.9745, 7835.32, 1.5704, 2.0000, 1.8862, 2.0000, 1.5704
0.9778, 7861.44, 0.5911, 2.0000, 2.0000, 2.0000, 0.5911
0.9810, 7887.56, 1.9358, 2.0000, 2.0000, 2.0000, 1.9358
0.9843, 7913.68, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9875, 7939.80, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9908, 7965.91, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9940, 7992.03, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9973, 8018.15, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0005, 8044.27, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.0346, 0.2093, 0.0664, 0.0788, 0.0346
0.0500, 0.1696, 0.3818, 0.1562, 0.3417, 0.1696
0.0750, 0.2395, 0.2892, 0.3382, 0.4104, 0.2395
