Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8876, 7136.11, 1.1163, 1.9467, 1.1667, 2.0000, 1.1163
0.8908, 7162.25, 1.6865, 2.0000, 2.0000, 2.0000, 1.6865
0.8941, 7188.39, 2.0000, 2.0000, 2.0000, 1.4156, 2.0000
0.8973, 7214.53, 1.9211, 2.0000, 2.0000, 2.0000, 1.9211
0.9006, 7240.66, 1.2198, 2.0000, 2.0000, 2.0000, 1.2198
0.9038, 7266.80, 1.0659, 2.0000, 2.0000, 2.0000, 1.0659
0.9071, 7292.94, 1.1873, 2.0000, 0.6940, 0.8234, 1.1873
0.9103, 7319.08, 2.0000, 2.0000, 0.8538, 1.2351, 2.0000
0.9136, 7345.22, 1.3540, 2.0000, 0.8902, 2.0000, 1.3540
0.9168, 7371.36, 1.3842, 1.8887, 2.0000, 2.0000, 1.3842
0.9201, 7397.50, 1.6131, 2.0000, 1.6956, 2.0000, 1.6131
0.9233, 7423.64, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9266, 7449.78, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9298, 7475.92, 0.6397, 2.0000, 1.0547, 2.0000, 0.6397
0.9331, 7502.06, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9363, 7528.20, 2.0000, 2.0000, 2.0000, 1.9760, 2.0000
0.9396, 7554.34, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9428, 7580.48, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9461, 7606.62, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9493, 7632.76, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9526, 7658.90, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9559, 7685.04, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9591, 7711.18, 2.0000, 2.0000, 2.0000, 1.9349, 2.0000
0.9624, 7737.32, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9656, 7763.46, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9689, 7789.60, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9721, 7815.74, 2.0000, 2.0000, 2.0000, 1.2211, 2.0000
0.9754, 7841.88, 1.8101, 2.0000, 0.8280, 2.0000, 1.8101
0.9786, 7868.01, 0.5429, 2.0000, 0.7167, 2.0000, 0.5429
0.9819, 7894.15, 1.7127, 2.0000, 0.9789, 2.0000, 1.7127
0.9851, 7920.29, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9884, 7946.43, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9916, 7972.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9949, 7998.71, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9981, 8024.85, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0014, 8050.99, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.4553, 0.2113, 0.5193, 0.5018, 0.4553
0.0500, 0.5992, 0.2917, 0.7268, 0.3320, 0.5992
0.0750, 0.3931, 0.6080, 0.3536, 0.5130, 0.3931
