Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6225, 5004.58, 0.3232, 0.5986, 0.1871, 1.2363, 0.3232
0.6255, 5029.35, 0.3338, 0.6002, 0.2751, 0.9406, 0.3338
0.6286, 5054.13, 0.4752, 0.6185, 0.4404, 0.6791, 0.4752
0.6317, 5078.90, 1.0484, 1.3895, 1.0030, 0.5944, 1.0484
0.6348, 5103.68, 0.8512, 0.6506, 0.9585, 0.4592, 0.8512
0.6379, 5128.45, 0.8528, 0.6824, 0.9502, 0.4785, 0.8528
0.6409, 5153.23, 0.6582, 1.0493, 0.6107, 0.3350, 0.6582
0.6440, 5178.00, 0.6288, 1.6089, 0.4062, 0.5759, 0.6288
0.6471, 5202.78, 0.3274, 1.7398, 0.1293, 0.6968, 0.3274
0.6502, 5227.55, 0.4498, 1.5290, 0.3735, 0.9109, 0.4498
0.6533, 5252.33, 0.7819, 1.4938, 0.6410, 0.6769, 0.7819
0.6564, 5277.10, 1.1493, 1.3381, 1.3050, 0.1226, 1.1493
0.6594, 5301.88, 1.3151, 0.8979, 1.5688, 1.0270, 1.3151
0.6625, 5326.65, 1.0324, 0.5807, 1.1664, 1.5440, 1.0324
0.6656, 5351.43, 0.7505, 0.5578, 0.7902, 1.1513, 0.7505
0.6687, 5376.20, 0.4054, 0.2422, 0.4033, 1.0295, 0.4054
0.6718, 5400.98, 0.4908, 1.3706, 0.6453, 1.3901, 0.4908
0.6748, 5425.75, 0.8219, 2.0000, 0.7393, 0.5262, 0.8219
0.6779, 5450.53, 0.4703, 1.0557, 0.3979, 0.8213, 0.4703
0.6810, 5475.30, 0.6939, 0.3552, 0.6606, 2.0000, 0.6939
0.6841, 5500.08, 2.0000, 2.0000, 1.8236, 2.0000, 2.0000
0.6872, 5524.85, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6903, 5549.63, 1.9481, 2.0000, 1.9556, 1.6118, 1.9481
0.6933, 5574.40, 1.7662, 1.7363, 1.9900, 1.0871, 1.7662
0.6964, 5599.18, 1.6936, 1.9562, 1.7666, 1.3221, 1.6936
0.6995, 5623.95, 1.6661, 1.5669, 1.8214, 1.1406, 1.6661
0.7026, 5648.73, 0.8017, 0.5842, 1.2984, 0.9529, 0.8017
0.7057, 5673.50, 0.2021, 2.0000, 0.5805, 1.8846, 0.2021
0.7087, 5698.28, 0.8156, 2.0000, 0.4665, 1.4322, 0.8156
0.7118, 5723.05, 1.5779, 1.8917, 1.5176, 1.7927, 1.5779
0.7149, 5747.83, 1.6647, 1.2014, 2.0000, 1.8678, 1.6647
0.7180, 5772.61, 1.3479, 1.5237, 2.0000, 0.6446, 1.3479
0.7211, 5797.38, 0.8626, 1.4145, 1.5371, 0.9700, 0.8626
0.7241, 5822.16, 0.4654, 2.0000, 1.2413, 0.6054, 0.4654
0.7272, 5846.93, 0.1621, 2.0000, 0.8309, 0.8571, 0.1621
0.7303, 5871.71, 0.4872, 2.0000, 0.0633, 0.4750, 0.4872
0.7334, 5896.48, 0.6403, 2.0000, 0.2404, 0.8599, 0.6403
0.7365, 5921.26, 0.2028, 1.0882, 0.3884, 1.2668, 0.2028
0.7396, 5946.03, 0.6700, 1.5419, 0.8914, 1.4079, 0.6700
0.7426, 5970.81, 1.1233, 1.0110, 1.2294, 0.5848, 1.1233
0.7457, 5995.58, 1.5820, 2.0000, 1.4174, 0.8987, 1.5820
0.7488, 6020.36, 1.8562, 2.0000, 2.0000, 2.0000, 1.8562
0.7519, 6045.13, 2.0000, 1.3666, 2.0000, 2.0000, 2.0000
0.7550, 6069.91, 1.6589, 2.0000, 2.0000, 1.9058, 1.6589
0.7580, 6094.68, 0.5423, 2.0000, 1.4063, 1.7592, 0.5423
0.7611, 6119.46, 0.4450, 1.1385, 0.9354, 0.8410, 0.4450
0.7642, 6144.23, 0.4774, 0.4419, 0.6435, 1.0529, 0.4774
0.7673, 6169.01, 1.6182, 1.5798, 1.7474, 0.8406, 1.6182
0.7704, 6193.78, 1.4639, 1.6395, 1.6036, 0.6039, 1.4639
0.7735, 6218.56, 1.3248, 1.3942, 1.4481, 1.1490, 1.3248
0.7765, 6243.33, 1.9575, 2.0000, 1.7424, 1.1416, 1.9575
0.7796, 6268.11, 0.9072, 2.0000, 0.3242, 1.0537, 0.9072
0.7827, 6292.88, 0.0846, 2.0000, 0.3788, 1.5194, 0.0846
0.7858, 6317.66, 0.6781, 0.9927, 0.9145, 2.0000, 0.6781
0.7889, 6342.43, 1.0689, 1.8901, 0.8280, 2.0000, 1.0689
0.7919, 6367.21, 1.0284, 2.0000, 0.4957, 2.0000, 1.0284
0.7950, 6391.98, 1.2662, 2.0000, 0.8866, 1.6210, 1.2662
0.7981, 6416.76, 1.0867, 2.0000, 1.2439, 2.0000, 1.0867
0.8012, 6441.53, 0.3923, 2.0000, 0.9585, 2.0000, 0.3923
0.8043, 6466.31, 0.4806, 2.0000, 1.3908, 1.2912, 0.4806
0.8073, 6491.08, 1.4177, 0.4387, 2.0000, 0.9040, 1.4177
