Imatest,24.2.6, Master, SFR
File,car_55.0 mm_25600ISO_-2EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 17:41:50,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6587, 5295.93, 2.0000, 0.7369, 0.2496, 1.3328, 2.0000
0.6618, 5320.68, 2.0000, 0.6733, 0.5298, 0.9346, 2.0000
0.6649, 5345.43, 2.0000, 0.1570, 1.6853, 0.6678, 2.0000
0.6679, 5370.18, 2.0000, 0.5659, 2.0000, 1.0546, 2.0000
0.6710, 5394.92, 2.0000, 0.8020, 2.0000, 1.0471, 2.0000
0.6741, 5419.67, 2.0000, 0.7897, 1.8261, 0.6124, 2.0000
0.6772, 5444.42, 2.0000, 0.8430, 1.4174, 0.8005, 2.0000
0.6802, 5469.16, 2.0000, 0.7180, 1.0002, 1.1360, 2.0000
0.6833, 5493.91, 2.0000, 0.3110, 0.8903, 1.0486, 2.0000
0.6864, 5518.66, 2.0000, 0.2598, 1.9010, 1.1347, 2.0000
0.6895, 5543.41, 2.0000, 0.5687, 2.0000, 1.1932, 2.0000
0.6926, 5568.15, 2.0000, 0.7028, 2.0000, 1.1483, 2.0000
0.6956, 5592.90, 2.0000, 0.7564, 2.0000, 1.4257, 2.0000
0.6987, 5617.65, 2.0000, 0.6787, 0.5287, 1.1320, 2.0000
0.7018, 5642.40, 2.0000, 0.4266, 2.0000, 0.0602, 2.0000
0.7049, 5667.14, 2.0000, 0.5462, 2.0000, 1.1635, 2.0000
0.7079, 5691.89, 2.0000, 1.0517, 2.0000, 1.5529, 2.0000
0.7110, 5716.64, 2.0000, 1.3857, 2.0000, 1.0983, 2.0000
0.7141, 5741.39, 2.0000, 1.3060, 2.0000, 0.6356, 2.0000
0.7172, 5766.13, 2.0000, 1.1122, 0.3119, 1.0115, 2.0000
0.7203, 5790.88, 2.0000, 1.4513, 0.7116, 0.8630, 2.0000
0.7233, 5815.63, 2.0000, 1.6546, 0.4688, 0.2378, 2.0000
0.7264, 5840.37, 2.0000, 1.1775, 0.7961, 1.6668, 2.0000
0.7295, 5865.12, 2.0000, 0.5392, 1.9320, 2.0000, 2.0000
0.7326, 5889.87, 2.0000, 0.7155, 2.0000, 2.0000, 2.0000
0.7356, 5914.62, 2.0000, 0.7327, 2.0000, 2.0000, 2.0000
0.7387, 5939.36, 2.0000, 0.7632, 2.0000, 1.8917, 2.0000
0.7418, 5964.11, 2.0000, 0.7757, 2.0000, 1.9923, 2.0000
0.7449, 5988.86, 2.0000, 0.3635, 2.0000, 2.0000, 2.0000
0.7480, 6013.61, 2.0000, 0.9791, 2.0000, 1.4774, 2.0000
0.7510, 6038.35, 2.0000, 1.7721, 2.0000, 1.0125, 2.0000
0.7541, 6063.10, 2.0000, 1.9622, 2.0000, 1.4019, 2.0000
0.7572, 6087.85, 2.0000, 1.5762, 2.0000, 1.2493, 2.0000
0.7603, 6112.60, 2.0000, 0.8690, 1.9671, 0.7041, 2.0000
0.7634, 6137.34, 2.0000, 0.2240, 2.0000, 1.4600, 2.0000
0.7664, 6162.09, 2.0000, 0.8636, 2.0000, 2.0000, 2.0000
0.7695, 6186.84, 2.0000, 1.1888, 2.0000, 2.0000, 2.0000
0.7726, 6211.59, 2.0000, 1.2089, 2.0000, 2.0000, 2.0000
0.7757, 6236.33, 2.0000, 1.3298, 2.0000, 1.8062, 2.0000
0.7787, 6261.08, 2.0000, 1.1502, 2.0000, 1.5232, 2.0000
0.7818, 6285.83, 2.0000, 0.6892, 1.3237, 1.4023, 2.0000
0.7849, 6310.57, 2.0000, 0.9122, 1.6023, 1.2051, 2.0000
0.7880, 6335.32, 2.0000, 0.9003, 1.7824, 0.6545, 2.0000
0.7911, 6360.07, 2.0000, 0.4175, 1.5642, 0.4640, 2.0000
0.7941, 6384.82, 2.0000, 0.2424, 1.1387, 1.4823, 2.0000
0.7972, 6409.56, 2.0000, 1.0549, 1.0109, 2.0000, 2.0000
0.8003, 6434.31, 2.0000, 2.0000, 0.8379, 2.0000, 2.0000
0.8034, 6459.06, 2.0000, 2.0000, 0.9394, 2.0000, 2.0000
0.8064, 6483.81, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8095, 6508.55, 2.0000, 0.9223, 2.0000, 2.0000, 2.0000
0.8126, 6533.30, 2.0000, 0.8054, 2.0000, 2.0000, 2.0000
0.8157, 6558.05, 2.0000, 1.6880, 2.0000, 2.0000, 2.0000
0.8188, 6582.80, 2.0000, 1.9202, 2.0000, 1.9252, 2.0000
0.8218, 6607.54, 2.0000, 1.2442, 2.0000, 1.9815, 2.0000
0.8249, 6632.29, 2.0000, 1.4850, 2.0000, 2.0000, 2.0000
0.8280, 6657.04, 2.0000, 2.0000, 0.6123, 2.0000, 2.0000
0.8311, 6681.78, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8341, 6706.53, 2.0000, 1.9539, 2.0000, 1.3662, 2.0000
0.8372, 6731.28, 2.0000, 1.7950, 2.0000, 0.2549, 2.0000
0.8403, 6756.03, 2.0000, 0.8527, 2.0000, 0.7251, 2.0000
0.8434, 6780.77, 2.0000, 1.1350, 2.0000, 1.3976, 2.0000
0.8465, 6805.52, 2.0000, 1.4524, 2.0000, 2.0000, 2.0000
0.8495, 6830.27, 2.0000, 0.4928, 2.0000, 2.0000, 2.0000
0.8526, 6855.02, 2.0000, 0.9902, 2.0000, 0.7802, 2.0000
0.8557, 6879.76, 2.0000, 1.8559, 2.0000, 1.3150, 2.0000
0.8588, 6904.51, 2.0000, 1.4649, 2.0000, 2.0000, 2.0000
0.8618, 6929.26, 2.0000, 0.1198, 2.0000, 2.0000, 2.0000
0.8649, 6954.01, 2.0000, 1.5611, 2.0000, 2.0000, 2.0000
0.8680, 6978.75, 2.0000, 2.0000, 2.0000, 1.4440, 2.0000
0.8711, 7003.50, 2.0000, 1.2683, 2.0000, 1.4767, 2.0000
0.8742, 7028.25, 2.0000, 1.5694, 2.0000, 2.0000, 2.0000
0.8772, 7053.00, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8803, 7077.74, 2.0000, 2.0000, 2.0000, 1.0021, 2.0000
0.8834, 7102.49, 2.0000, 2.0000, 2.0000, 1.0795, 2.0000
0.8865, 7127.24, 2.0000, 1.4790, 2.0000, 0.4592, 2.0000
0.8896, 7151.98, 2.0000, 0.6435, 2.0000, 0.9997, 2.0000
0.8926, 7176.73, 2.0000, 0.5324, 2.0000, 2.0000, 2.0000
0.8957, 7201.48, 2.0000, 0.9763, 2.0000, 2.0000, 2.0000
0.8988, 7226.23, 2.0000, 0.9960, 2.0000, 2.0000, 2.0000
0.9019, 7250.97, 2.0000, 0.6389, 2.0000, 1.7564, 2.0000
0.9049, 7275.72, 2.0000, 0.9210, 2.0000, 1.4374, 2.0000
0.9080, 7300.47, 2.0000, 1.9326, 2.0000, 1.8615, 2.0000
0.9111, 7325.22, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9142, 7349.96, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9173, 7374.71, 2.0000, 1.7449, 2.0000, 1.1915, 2.0000
0.9203, 7399.46, 2.0000, 0.9001, 2.0000, 0.6204, 2.0000
0.9234, 7424.21, 2.0000, 1.1464, 2.0000, 1.8270, 2.0000
0.9265, 7448.95, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9296, 7473.70, 2.0000, 2.0000, 1.1252, 2.0000, 2.0000
0.9326, 7498.45, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9357, 7523.19, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9388, 7547.94, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9419, 7572.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9450, 7597.44, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9480, 7622.18, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9511, 7646.93, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9542, 7671.68, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9573, 7696.43, 2.0000, 1.0305, 2.0000, 1.9586, 2.0000
