Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8402, 6755.10, 2.0000, 2.0000, 0.7353, 2.0000, 2.0000
0.8433, 6779.85, 1.3285, 2.0000, 1.5225, 1.3698, 1.3285
0.8463, 6804.59, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8494, 6829.33, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8525, 6854.08, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8556, 6878.82, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8587, 6903.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8617, 6928.31, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8648, 6953.05, 2.0000, 2.0000, 1.7253, 0.9767, 2.0000
0.8679, 6977.80, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8710, 7002.54, 1.7223, 2.0000, 2.0000, 2.0000, 1.7223
0.8740, 7027.29, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8771, 7052.03, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8802, 7076.77, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8833, 7101.52, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8864, 7126.26, 0.9481, 2.0000, 2.0000, 2.0000, 0.9481
0.8894, 7151.01, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8925, 7175.75, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8956, 7200.49, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8987, 7225.24, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9017, 7249.98, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9048, 7274.73, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9079, 7299.47, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
