Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_0EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.9302, 7478.76, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9333, 7503.53, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9364, 7528.29, 0.8503, 2.0000, 1.8428, 2.0000, 0.8503
0.9394, 7553.05, 1.7296, 2.0000, 1.8478, 2.0000, 1.7296
0.9425, 7577.82, 2.0000, 2.0000, 2.0000, 1.9303, 2.0000
0.9456, 7602.58, 1.6341, 2.0000, 1.9192, 2.0000, 1.6341
0.9487, 7627.35, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9518, 7652.11, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9548, 7676.88, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9579, 7701.64, 2.0000, 2.0000, 1.9780, 2.0000, 2.0000
0.9610, 7726.40, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9641, 7751.17, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
