Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_6400ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8005, 6436.30, 0.1900, 1.8316, 0.2561, 0.7436, 0.1900
0.8036, 6461.06, 0.7758, 2.0000, 0.4020, 1.2224, 0.7758
0.8067, 6485.81, 1.2975, 2.0000, 1.2628, 0.7748, 1.2975
0.8098, 6510.57, 1.2024, 0.9631, 1.6384, 0.8140, 1.2024
0.8129, 6535.32, 1.2819, 0.6959, 1.9294, 1.0448, 1.2819
0.8159, 6560.08, 0.8015, 1.4141, 1.5161, 0.8762, 0.8015
0.8190, 6584.83, 0.1065, 2.0000, 0.5879, 1.6422, 0.1065
0.8221, 6609.59, 0.3948, 1.7698, 0.4079, 2.0000, 0.3948
0.8252, 6634.34, 0.8374, 2.0000, 0.5542, 1.5442, 0.8374
0.8282, 6659.10, 0.6800, 1.5748, 0.4249, 1.1839, 0.6800
0.8313, 6683.85, 0.2210, 0.3081, 0.2126, 1.9627, 0.2210
0.8344, 6708.61, 0.5925, 1.6932, 0.4598, 1.5069, 0.5925
0.8375, 6733.36, 0.8996, 2.0000, 0.5971, 0.7491, 0.8996
0.8406, 6758.12, 0.9215, 1.4051, 1.2222, 0.6621, 0.9215
0.8436, 6782.87, 0.8035, 0.5244, 1.1009, 0.9151, 0.8035
0.8467, 6807.63, 0.2637, 1.2071, 0.1260, 0.2633, 0.2637
0.8498, 6832.38, 1.1202, 0.8463, 1.3723, 0.7761, 1.1202
0.8529, 6857.14, 1.4269, 1.9227, 1.3954, 1.3417, 1.4269
0.8560, 6881.89, 0.7058, 1.2407, 0.9625, 1.8702, 0.7058
0.8590, 6906.65, 0.6951, 1.1429, 0.9166, 2.0000, 0.6951
0.8621, 6931.40, 0.5937, 1.7237, 0.5783, 1.7751, 0.5937
0.8652, 6956.16, 0.5073, 1.1035, 0.9798, 2.0000, 0.5073
0.8683, 6980.91, 0.1943, 0.7699, 0.1862, 2.0000, 0.1943
0.8714, 7005.67, 0.8337, 1.5756, 1.2689, 1.5078, 0.8337
0.8744, 7030.42, 0.8289, 1.9389, 1.5898, 0.2084, 0.8289
0.8775, 7055.18, 0.5797, 1.3773, 1.0524, 0.6080, 0.5797
0.8806, 7079.93, 0.7075, 1.4872, 0.9800, 1.1783, 0.7075
0.8837, 7104.69, 0.8590, 2.0000, 0.8644, 1.7951, 0.8590
0.8867, 7129.44, 0.9926, 2.0000, 0.8196, 2.0000, 0.9926
0.8898, 7154.20, 0.3582, 2.0000, 0.4837, 2.0000, 0.3582
0.8929, 7178.95, 0.5992, 2.0000, 0.7353, 2.0000, 0.5992
0.8960, 7203.71, 0.7141, 2.0000, 0.3733, 1.9796, 0.7141
0.8991, 7228.46, 0.9199, 0.9516, 1.0974, 1.9729, 0.9199
0.9021, 7253.22, 0.5907, 1.8602, 1.0765, 2.0000, 0.5907
0.9052, 7277.97, 0.3972, 2.0000, 0.6331, 2.0000, 0.3972
0.9083, 7302.73, 0.8293, 2.0000, 0.1029, 1.4164, 0.8293
0.9114, 7327.48, 1.2391, 2.0000, 0.8707, 0.1514, 1.2391
0.9145, 7352.24, 1.3649, 2.0000, 1.2367, 0.5400, 1.3649
0.9175, 7376.99, 1.0728, 0.6390, 1.3662, 0.4330, 1.0728
0.9206, 7401.75, 1.1790, 2.0000, 1.2306, 0.3436, 1.1790
0.9237, 7426.50, 0.4470, 0.8557, 0.3061, 1.5023, 0.4470
0.9268, 7451.26, 1.0280, 2.0000, 0.7365, 1.9645, 1.0280
0.9299, 7476.01, 0.6332, 2.0000, 0.4428, 0.7972, 0.6332
0.9329, 7500.77, 0.8173, 1.2554, 0.8292, 0.4731, 0.8173
0.9360, 7525.52, 0.6172, 1.9725, 1.0794, 0.8589, 0.6172
0.9391, 7550.28, 0.2847, 1.6180, 0.6906, 1.2210, 0.2847
0.9422, 7575.03, 0.2101, 1.0544, 0.2190, 1.7722, 0.2101
0.9452, 7599.79, 1.1788, 1.2070, 1.3197, 0.4858, 1.1788
0.9483, 7624.54, 1.7979, 2.0000, 2.0000, 1.8254, 1.7979
0.9514, 7649.30, 1.7406, 2.0000, 1.6958, 2.0000, 1.7406
0.9545, 7674.05, 1.3720, 2.0000, 1.1217, 1.5465, 1.3720
0.9576, 7698.81, 1.1502, 2.0000, 0.9432, 1.2617, 1.1502
0.9606, 7723.56, 1.7973, 2.0000, 1.5404, 2.0000, 1.7973
0.9637, 7748.32, 1.8917, 2.0000, 1.8627, 2.0000, 1.8917
